,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count,emojis
10,2022-08-16 18:49:23+00:00,BayBeerReviews,light nutty roastiness on the nose taste have a toasty mocha foundation add some subtle dark fruit and a mild ashy bitterness do not offer too many thrill but it have it be very nicely do a drinkably balanced and moreish dry stout from urbanautbrewery ,5554,11650,35791,4,1,0,1,42,280,13,1,0,0,1,1,0,
11,2022-12-05 03:42:23+00:00,TheShad78631449,school lunch in taranaki be such a delight look at this treat - these kid will not believe their luck jam sandwich on stale bread dry carrot ring and hummus and an indescribable soft muffincookie ,1621,30318,37498,23,62,5,1,35,228,12,0,0,0,0,1,0,
12,2022-12-01 01:58:45+00:00,chiweethegod,hit blunt what if you mixed jewish deli food with north indian cuisine technique tikka masala matzo curry lox and cream cheese on garlic naan tandoori pastrami reuben sandwich with mustard and cumin sauerkraut hummus and potato samosa ,24286,51961,157939,4,6,0,0,38,244,9,0,0,0,0,0,0,
13,2022-09-23 16:57:46+00:00,NickEh30,go live now with premium craft food like meat amp cheese bacon amp sausage hummus amp dipsthey be all about family recipe with the high quality ingredient you know we be try an ehmazing sandwich from they todaystream ad ,1147754,15965,9113,19,42,0,1,42,315,9,1,1,0,0,2,0,
14,2022-12-06 09:20:01+00:00,drkasenene,not all plant oil be goodgood type - high in omega- mct amp monounsaturate fatsavocado flaxseed coconut hemp almond and extra virgin olive oilsbad type - high in omega- amp trans fatssunflow corn soybean canola peanut oil margarine amp vegetable shortening ,86842,19344,2472,23,6,0,2,46,316,5,0,0,0,0,1,0,
15,2022-11-04 15:00:17+00:00,Nate_D_Stone,testosterone boost food swapssteak instead of pizza water instead of sodaeggs instead of cerealsbutter instead of margarinecoconut oil instead of veg oil ,34129,49312,105915,13,2,1,0,26,167,5,0,0,0,0,0,0,
16,2022-10-01 15:02:00+00:00,peta,easy veganbakingday swap soy oat or almond milk instead of cow milk applesauce tofu chia seed instead of egg vegan margarine or coconut oil instead of dairy butter ,1078747,518065,116307,25,12,0,0,32,185,5,1,0,0,0,0,5,👩‍🍳🌱✅✅✅
17,2022-11-03 20:11:59+00:00,saltandgrind,creamy butternut squash pasta w spicy italian sausage sage amp thyme the perfect fall pasta dish this robust dish be nutty amp savory recipe pasta butternutsquash fallrecipe ,72,689,839,3,2,0,1,31,219,1,4,0,0,0,1,4,🍁🤤🍂🍝
18,2022-12-17 13:58:58+00:00,jenrenbot,renjun you be my candy muffin montblanc macaron dessert lollipop madeleine cookie cake financier choux custard oreo cereal pepero pocky apple pie tart roll cake parfait honey rice cake milk rice cake smore cookie yogurt yoplait marmalade jelly bread ,8359,56887,40533,935,2,124,0,39,280,3,0,0,0,0,0,0,
19,2022-11-08 13:30:00+00:00,southwarkfoodbk,this month urgently require item tin meat tin spaghetti tin potato tin fruit tin rice pudding tin custard jam biscuitsinstant coffee gjuice carton litre we have plenty of cereal pasta november shoppinglist southwarkfoodbank ,2262,2181,835,6,1,4,2,39,302,2,3,0,0,0,1,0,
20,2022-10-13 18:58:00+00:00,rozdowen,gravy with your supper custard with your pud milk on your cereal this versatile sandy shore jug will bring a coastal feel to your kitchen with soft white amp tawny sand glaze wheel throw stoneware ceramic madeinwale mhhsbd shopindie ukmaker ,3978,36951,46606,7,1,0,0,41,281,11,4,0,0,1,1,0,
21,2022-02-04 02:48:49+00:00,Kimbchr,the homemade veggie soup be simmer on the stove a vegetable base broth with fresh artichoke heart carrot corn pea tomatoe broccoli garlic onion red amp green sweet pepper amp pasta trafilata a bronzo it will be yummy serve with hot crusty bread amp grate cheese ,3643,86021,108262,3,6,0,1,47,316,9,0,0,0,0,1,0,
22,2022-08-20 18:12:46+00:00,MichaelsCoDub,cure brisket champ and madeira gravy on in little mike today too ivan crack out the durt ,36482,45262,94860,4,8,0,1,18,120,5,0,0,0,0,1,0,
23,2022-08-19 09:18:46+00:00,MichaelsCoDub,little mike today fresh crab be on its way to we right now razor clam in chilli amp lime dress on toast cure brisket of beef with colcannon with mediera amp onion gravy oyster any way you like they tuna tartare with asian dressing there have there be more ,36482,45262,94860,5,3,1,3,50,296,16,0,0,0,0,1,1,🦪
24,2022-12-28 23:51:07+00:00,ryankirbz,if you could make one unhealthy food healthy what would it be one savory one sweet mine fry chicken for savory and cheesecake for sweet ,22468,16026,7449,6,55,8,0,25,146,11,0,0,0,0,0,0,
25,2022-12-20 01:30:14+00:00,505Nomad,sopapillas be a puffy fry pastry dough that can fill with savory ingredient such as meat and bean or serve for dessert with honey - recipe recipe nomnom comfortfood foodie ,107368,68580,74317,18,6,2,1,32,235,11,5,0,0,0,2,0,
26,2022-12-14 20:04:02+00:00,SBBFilm,mmmhmm fry bread sweet bread savory bread all the bread ,508,42294,17531,7,1,0,0,10,62,1,0,0,0,0,0,0,
27,2022-02-09 10:56:03+00:00,ExtremelyVegan,one of my go - to recipe when I want something simple nourishing and comfort carrot potato onion and leak soup with homemade garlicky crouton vegan ,435,529,994,55,19,3,1,25,182,7,1,0,0,1,1,0,
28,2022-09-30 10:38:09+00:00,endlesshilarity,a year since cabbage be publish and I have to honestly state that not one morning go by when I do not dip into it and find myself in convulsion of hysteria describe by the irish time as hilarious it have it be still available in most good and some not so good bookshop ,61,177,203,4,1,0,1,52,300,26,0,0,0,3,1,0,
29,2022-02-25 15:10:23+00:00,ThePracticalEsc,the tapas of time ocarina of toast crostini red cabbage hummus kalamata olives sacred triangle grill cheese rupee dipper oven toast rupee - shape tortillas cheezy dip w three coloursflavour spinach red cabbage beet masqueradecookoff ,1822,69941,66837,10,4,0,4,38,301,3,1,1,0,0,1,3,✨✨✨
30,2022-02-13 14:53:25+00:00,MrMake1tHappen,super bowl menudipscrab amp shrimp spinach dipsloppy joe dippulle pork bbq nachospulle pork slidersjerk chickenchicken wingshoney hot lemon peppergarlic parmbbq ribssteak amp cheese empanadascrab cake eggrollsfrie cabbage ,129602,177687,63610,18,6,11,0,40,254,0,0,0,0,2,0,0,
31,2022-12-07 18:58:04+00:00,dannykellywords,their green olive stuff with anchovy or pimento be the great food I have ever eat farewell camisa ,101759,41416,11225,3,2,0,0,17,110,5,0,0,0,0,0,0,
32,2022-08-07 17:21:58+00:00,big_figgot,fun fact if all the black olive you have ever try look like this you have probably never eat real black olive beforeyou have eat green olive that be treat with lye and then ferrous gluconate to look like ripen olive ,12152,20211,153844,6,18,0,1,40,259,11,0,0,0,0,1,0,
33,2022-06-03 05:17:06+00:00,Dan_Lorti,the good salad I have eat in rome green olives tomatoe cucumber and mozzarella deliciousil datterino giallo restaurant italy rome travel foodie ,7519,14081,13442,5,3,1,1,24,186,3,4,0,0,1,1,0,
34,2022-05-01 18:33:49+00:00,NGB2020,happy sunday all dinner from last night pan seared scallop amp corn corn mix have slightly render pancetta mexican chorizo red bell jalapeo scallions garlic cilantro amp buttermilk scallop be sear in oil reserve from cook the chorizo amp butter baste after flip ,8010,50070,103024,23,40,3,2,44,315,8,0,0,0,0,1,0,
35,2022-12-29 06:43:23+00:00,AvengerX30,himachali siddu siddu be the most famous pahadi dish among the native of himachal siddu be a regularly consume dish which be be follow from age and agessiddu be normally a steamed wheat which include a filling within ,3493,36834,64525,4,7,0,2,40,262,17,1,0,0,0,1,8,💕❤️😋🤤🤤😋😋😋
36,2022-12-26 08:08:09+00:00,hussainsadaf1,haleemdaleemharee be typically prepare use wheat barley meat and spice lentil be also use in few preparation like the one I prepare haleem trace its origin back to a dish mention in saif al - dawlah al - hamdanis kitab al - tabikh write in th century syria ,2591,6092,10556,23,8,3,1,43,303,16,0,0,0,1,1,0,
37,2022-12-24 16:31:05+00:00,s_khytrenko,a little bit about ukrainian christmas traditionskutia be a traditional ukrainian christmas dish make from wheat or barley raisin honey poppy seed and walnut other dry fruit be also add to modern kutia ,3984,3058,8473,145,33,3,2,35,245,10,0,0,0,1,1,3,✨🎄🧵
38,2022-09-04 00:10:13+00:00,levasseur_lily,ok I prolly phone it in but it have it be a holiday weekend amp we have plan so I give you gyro smash - burger with greek potato delish but potato be not the star of the show but I show up at least ,506,19385,52876,4,3,2,1,44,254,16,0,2,0,3,1,1,😆
39,2022-12-27 21:18:34+00:00,Haaaaajira,indian people think most food be bland because they be so used to masala on everything sometimes you just have to appreciate other flavour and accept not everything need to be drench in chilli powder to taste good ,769,9361,21501,4,2,0,0,37,219,20,0,0,0,0,0,0,
40,2022-12-26 06:43:28+00:00,spwells,addicted to chilli here how it might help we regain our sense of taste after covid in addition to improve the flavor of nearly everything ,14257,49951,78211,3,6,1,0,27,171,11,0,0,0,1,1,3,🦠👃🌶
41,2022-12-15 06:22:36+00:00,theholstarmusic,get the exclusive unreleased inferno sauce and its a out of mild but do the hammer dance with the taste bud a blend of red chilli and more ,34517,163657,140073,4,4,2,1,32,194,14,0,1,1,2,1,1,🔥
42,2022-09-05 22:34:00+00:00,foodandwine,lemony chicken stir - fry pack a big punch of flavor with soy sauce and lemon juice and it come together so quickly ,6954336,169315,4605,16,2,0,1,23,165,7,0,0,0,1,2,0,
43,2022-08-07 17:30:00+00:00,foodandwine,lemony chicken stir - fry pack a big punch of flavor with soy sauce and lemon juice and it come together so quickly ,6954336,169315,4605,4,1,1,1,23,165,7,0,0,0,1,2,0,
44,2022-02-07 14:30:00+00:00,foodandwine,lemony chicken stir - fry pack a big punch of flavor with soy sauce and lemon juice and it come together so quickly ,6954336,169315,4605,23,4,0,1,23,165,7,0,0,0,1,2,0,
45,2022-09-23 05:33:30+00:00,fatir0505,with a mixture of smoky and fruity woody aroma and a crispy and delicious texture the roast whole lamb finally come out of the oven xinjiang taste ,3251,376,589,8,2,2,1,31,208,11,3,2,0,0,1,2,😋😋
46,2022-03-22 18:19:22+00:00,TOTMCoffee,meet the blendsmidnight oil the original dark roast chocolaty - nutty notesgolden hour medium roast mellow smoothmorne glory delicate light roast bright fruityall specialty grade ethically source small batch roastedget my bean people ,172239,837,2192,46,15,2,1,38,292,1,0,0,0,4,1,3,☕☕☕
47,2022-07-27 19:08:40+00:00,SeamusBlackley,what if I actually do this but do it as a maximally fungible bagel token bagel handmade on camera each sell for and be nitrogen flash - frozen out of the oven to be drop ship overnight on dry ice with paper receiptall monie to benefit ukraine ,79880,72919,151202,6,14,1,0,48,265,19,1,0,1,7,0,0,
48,2022-10-25 11:54:24+00:00,jason_muthomi,how to safely use oilshigh heat cooking- coconut oil- extra virgin olive oil- ghee- tallowmedium heat cooking- avocado oil- unrefined palm oillow heat cooking- butternever to be use for any cooking- corn oil- canola- sunflower- soybean- nut oil ,14916,3659,2634,459,76,32,0,54,270,1,0,0,0,16,0,0,
49,2022-12-28 16:23:01+00:00,Living_Lou,look for a light and tasty lunchthis scallion - caper cream cheese recipe be perfect on a bagel with smoke salmon recipe ad cheese ,82558,84941,155091,13,5,0,1,25,189,7,2,0,0,1,2,0,
50,2022-12-28 01:35:23+00:00,AlienMutts,salmon tiger adopt make this pal while experiment with my style they be kinda tasty look ngl buyer get full re ref rt appreciatedi be open to offer too ,281,2587,4669,10,5,0,1,31,196,7,0,0,0,0,1,2,🍣🍣
51,2022-12-15 22:33:32+00:00,aidnz_loz,ok maybe this be take it too farbut the zora be fish right so like- have you ever have sushi or salmon or tuna that have that be tasty asf so therefore I would eat the zora ,127,1950,13067,7,11,1,0,36,174,18,0,0,0,0,0,0,
52,2022-12-30 10:08:40+00:00,Hugo_Chiez,-stir fry cinnamon pasta with friedgrille chicken -white rice and tomato sauce with pepper gizzard and turkey -coconut rice and shred beefchicken sauce - any cake of her choice -pounded yam and egwusi soup with lot of beef and dry fish ,6963,212147,317128,9,9,1,0,40,248,11,0,0,0,0,0,0,
53,2022-12-03 14:08:35+00:00,Coolfooddude,this chicken corn soup contain chicken carrot onion pumpkin yam celery corn dry herb garlic and scallion just delicious motherland jamaicanfood chickencornsoup chickensoup cornsoup ,19689,1828,324,19,5,0,1,28,282,1,5,2,0,0,2,0,
54,2022-11-18 16:53:32+00:00,Simifoodies,I be sell pound yam not poundo two wrap of pound yam with efo riro that have assortedgoatmeat and snail as protein then pomo chunk dry shrimp dry panla fish for and you say for what then go on to send lol and say it have it be too expensive ,20647,47230,115858,243,43,36,2,49,290,17,0,0,0,0,1,1,😂
55,2022-12-28 22:42:04+00:00,NYTMetro,to walk into veniero the beloved italian pastry shop on east th street just off first avenue be to step into a dreamscape of buttery cookie cannoli and tart heavy and tremble with jewel - color fruit ,147095,117363,1584,4,1,1,0,36,236,13,0,0,0,0,1,0,
56,2022-12-11 22:00:04+00:00,chefdehome,recipeofthedayapple and brie grill cheese sandwich homemade fig spread tart granny smith apple and buttery brie cheese sandwich in two slice of parmesan - crust multi - grain bread a gourmet grill cheese sandwich ,4229,17530,7932,5,1,1,1,33,279,5,1,0,0,1,2,2,👉🔗
57,2022-11-08 10:14:02+00:00,BakingExplorer,this smore chocolate tart be a no bake tribute to the smore it have a buttery biscuit base marshmallow fluff chocolate ganache fill whip cream and toasted marshmallow get the recipe here ,6400,16433,14300,4,2,0,1,34,249,9,0,0,0,0,2,0,
58,2022-11-12 22:46:15+00:00,alecrams2,cardamom and burn honey banana cream pie with chocolate shaving which win good taste pie at the bake off ,1504,6254,54624,5,2,1,1,21,148,6,0,1,0,0,1,0,
59,2022-07-10 20:58:37+00:00,lemonmomcanada,dessert steal the show blueberry cardamom pie with local blueberry and the creamy vanilla ice cream ,49483,52146,89913,76,56,9,1,17,131,4,0,0,0,0,1,0,
60,2022-05-16 20:28:42+00:00,bokchoyenjoyer,strawberry rhubarb pie with rose and cardamom ,6703,2589,36105,15,1,1,2,8,69,2,0,0,0,0,1,0,
61,2022-12-02 10:03:00+00:00,Tesco,to bean or not to bean bake bean black pudding bubble amp squeakwhat do you think belong in a full english englishbreakfastday ,661224,2511268,5295,3,12,1,0,23,143,8,1,0,0,0,0,1,🍽️
62,2022-11-27 20:03:40+00:00,DS__ART,fresh batch bake and come to my store soonchristma pudding spray cansds art urbanart spraycan sprayart canart dsart sculpture christmasart christmas ,20276,3781,1121,4,1,1,1,24,190,3,10,0,0,0,1,0,
63,2022-11-24 17:05:54+00:00,SlimJosa,liberal thanksgiving- bisexual biden bake potato - kamala corn pudding - non - binary no knead bread - gun control gravy - critical race theory casserole ,3153,24859,59722,5,3,0,0,30,166,1,0,0,0,0,0,6,🥔🤣🍞🚫🔫🥘
64,2022-12-03 02:50:02+00:00,MumukshuSavitri,steam fluffy khaman with sarson til dhania amp coconut garnish serve with a spicy red chilli chutney always a favored snack at our homesavitricook ,30839,58357,127129,20,50,5,1,26,184,6,1,0,0,0,1,0,
65,2022-11-12 15:29:31+00:00,LeenaMahtani,as the day get cool I start to crave indian chaat one of my favorite dish be aloo tikki a potato patty that be lightly fry in oil I love how the crispy exterior give way to a fluffy interior amp the chutney add the right amount of sweetness to balance the spice ,5757,4183,17510,8,3,0,1,54,303,20,1,0,0,2,1,0,
66,2022-10-13 06:01:09+00:00,PhuckYou_,pull black pork curry spicy ambarella chutney sinhala achcharu crema pickle red onion amp fresh cucumber baos be want to make baos for age but want to incorporate sri lankan flavour my bun need a bit of work they be not be not super even but they be fluffy amp pillowy ,9988,91378,39053,6,11,2,4,48,310,9,0,0,0,0,1,0,
67,2022-10-18 21:47:49+00:00,thekoreanvegan,I make this salad today and realize that it be not that I do not like salad I only like mine romaine lacinato kale red onion celery roasted chickpeas crouton a little vegan parm and lot of seaweed ,57074,9696,43364,8,10,0,1,39,236,10,0,0,0,3,1,2,😄😋
68,2022-11-29 01:13:30+00:00,chef_darthur,lobster for breakfast for the lady of real housewife of potomac - curry lobster amp grits- broccoli amp cheddar quiche - turkey sausage - pork bacon amp sausage - assorted pastry amp fruit deliciousthing rhop bravo ,641,993,2329,7,3,2,1,40,273,5,3,1,0,1,1,2,🤤🤤
69,2022-11-01 15:53:03+00:00,inthemageors,nobody do it quite like samir dhurandhar breakfast on elite mode today lobster quiche barbacoa breakfast tacosbreakfast quesadilla grill cheese with truffle gravy ,19900,47812,20941,5,5,1,1,27,209,5,0,1,0,1,1,3,🤤🤤🤤
70,2022-10-12 14:54:44+00:00,lemonmomcanada,smoke gouda and jalapeo lobster quiche baby ,49483,52146,89913,86,92,14,1,8,70,1,0,0,0,0,1,0,
71,2022-12-25 20:08:27+00:00,jedi_ape,you have be lie to modern santa be create by coca cola company real santa be a badass hallucinating on mushroomsshaman in siberia collectedamanitamushroom with red cap and white dot dry they and give they as gift on winter solsticesantaclaus flyagaric ,423,227,644,14,4,1,1,46,298,16,2,0,0,0,1,0,
72,2022-12-24 18:07:06+00:00,the_sioux_chef,recipe wild rice pilaf with mushroom roasted chestnut and dry cranberry ,12772,4472,4163,12,1,4,0,12,104,2,0,0,0,1,1,0,
73,2022-12-17 13:57:17+00:00,RachelDray8,urgh plan a posh dinner for but no meat no fish or seafood no onion no potato no mushroom no nut no dry fruit no cheese no chilli no garlic no cream sigh ,1584,2305,5011,9,235,23,0,34,183,14,0,0,1,0,0,0,
74,2022-11-15 13:45:00+00:00,Snack_Memories,fruit start bar - soft and chewy granolaoat cereal bar fill with a layer of fruit jam come in blueberry strawberry and apple ,19327,6319,32998,11,9,2,1,24,168,6,0,0,0,0,1,0,
75,2022-11-14 16:26:20+00:00,Red_Handfish,bitch exercise for minute then eat an entire bag of chipsand a jam sandwichand a bowl of cereal ,1411,13955,27785,3,7,0,0,21,106,7,0,0,1,0,0,0,
76,2022-11-11 14:53:42+00:00,SaintsCollege,all saint college will provide free breakfast initially for our k pupil this service begin monday nov - am free breakfast option be toast x with jam or cereal additional breakfast item can still be purchase huge thank to amp community ,1015,1469,362,10,2,1,1,46,306,10,1,2,1,2,1,1,🍞
77,2022-11-17 19:03:23+00:00,afrosabi,my canvass wife also participate in the audit she get I lunch afterwards and I demolish it meatloaf mac and cheese rice with gravy cornbread dress with gravy cornbread green bean and cranb sauce nap til dinner tomorrow ,21889,122576,281175,6,4,0,2,41,281,10,0,1,0,1,1,3,😆😆😆
78,2022-09-29 17:57:54+00:00,Bickley_Marotta,mockmyworld food name kevin bacon - darryl strawberry - jon hamm - fiona apple jerry rice - mike trout - sugar ray leonard - meatloaf halle berry - billy beane - brie larson - jordan hamm steph curry - john candy - chili davis - ceedee lamb ,19429,23013,1450,4,13,1,0,27,230,0,1,0,4,0,0,0,
79,2022-09-02 01:46:43+00:00,MZamoraNelson1,meatloaf with rice and zucchini casserole ,31466,9565,25155,26,79,7,1,8,69,2,0,0,0,0,1,3,😋😋😋
80,2022-09-18 10:22:29+00:00,Brettbenraphael,just back from the shop and ppl be very edgy abt stage ls and possible shortage cart fill with non perishablestinne food milk powder bottle of water dehydrate food etc queue at local petrol station as motorist fill up crazy I be undecided ,7324,31214,109906,22,27,7,0,44,269,11,0,0,2,1,0,0,
81,2022-09-13 12:01:30+00:00,SheldrickTrust,rescuer offer milk to this hungry amp dehydrate calf who be find alone in a vast wilderness with no other elephant in the area we suspect he be orphan due to the drought - too weak to keep up with his herd read magenos rescue story ,237313,27863,8785,388,34,16,1,48,294,23,0,0,0,0,2,0,
82,2022-08-13 10:20:11+00:00,heavenskincare,an ingredient use in my hydro cleanse milk be lavender it help promote sleep be naturally antibacterial and a potent source of antioxidant it have it be also a great boost for dry dehydrate skin ,29264,107577,55372,34,3,0,1,34,243,11,0,0,0,0,2,0,
83,2022-10-13 23:13:06+00:00,cookiesglobal,pacman cotton candy and ferment berry aroma top with lime juice by cookie x ,46865,7459,9418,43,3,8,1,19,129,2,0,1,0,1,1,3,🔥🔥🔥
84,2022-09-07 13:52:41+00:00,pastorebrewing,rd anniversary il tramonto del solethe set sun be a raspberry lime sour dipa brew with the legendary a new england base beer ferment with our fresh sour mixed culture condition on raspberry amp lime juice dry hop with motueka amp sabro ,1381,268,316,3,2,0,2,47,309,8,0,1,0,2,1,1,☀️
85,2022-08-19 09:28:59+00:00,KateVasey,I have be preserve lemon in salt this morning to my mother - in - law charifas recipe - I have some lime lie about so I squeeze they in too they make a delicious flavour in soup and tajine and once they be ferment they last for age in the fridge ,10831,198285,217354,3,3,0,1,48,284,21,0,0,0,2,1,1,😊
86,2022-12-20 11:19:53+00:00,cookingphotos,halloumi and courgette burger on toasted butter sourdough food foodphotography recipe homecooke healthyfood ,896,2248,1993,8,4,1,1,15,144,2,5,0,0,0,1,1,🙌🏼
87,2022-12-17 03:37:59+00:00,mlzema,twittersupperclubgrille ny steak wsauted mushroom steamed broccoli roast petite gold potato wfresh chop chive chop heart of romaine salad wcampari tomatoestoaste amp butter baguette cabsauv winevan choc chip cone wchoc sauce amp a cherry on top ,20403,135853,449316,4,1,0,4,40,303,3,2,0,0,1,1,0,
88,2022-12-16 16:36:27+00:00,Hakeemx3,simple breakfast sunnyside up over toasted butter sourdough ,4468,24325,41901,24,3,1,1,9,88,2,0,0,0,0,1,0,
89,2022-12-28 20:34:24+00:00,SouthLadyCooks,recipe chocolate chip swirl loaf cake be so delicious and a great dessert anytime cake food bake cooking chocolate ,33003,21472,58619,90,22,5,1,22,173,4,5,0,0,0,2,1,➡️
90,2022-12-25 06:13:36+00:00,NelsonSsenyange,you travel km and you tookkg of sugara bar of soapml of cooking oilloaf of breadml condimentyou expect to return witha bunch of matookel of preserve milka kg of gheel of honey chicken a mat and sisal bagthe village people have suffer ,4706,72379,26564,18,13,4,0,54,271,12,0,0,1,6,0,0,
91,2022-12-15 16:50:00+00:00,DearVillagers,a new bakery have open in the village please welcome we be cook together the adventure of loaf the flour golem from the adventure rpg bear of bread wishlist it on steam bornofbread gamedev indiegame indiedev ,8756,5188,8257,20,4,1,1,43,295,14,4,1,0,2,2,5,🙌🥳🍞🍞👉
92,2022-12-30 05:50:29+00:00,suryzcooking,chocolate and pistachio mousse cakesrecipe ,38606,15121,138869,74,14,2,1,9,94,1,0,1,0,0,2,0,
93,2022-08-23 18:46:54+00:00,LeBernardinNY,celebration pistachio - vanilla cake and chocolate - caramel mousse cake by executive pastry chef orlando soto ,26773,1934,1764,5,5,2,4,16,152,2,0,1,0,0,1,3,🎂🎉🥂
94,2022-07-10 09:56:10+00:00,michaelleuwol,wild chocolate mushroomcocoa and pistachio crumbs valrhona chocolate mousse strawberry coulissemangat bake tweep setorbakingchef ,12275,32893,41928,9,9,1,1,22,173,1,1,0,0,0,1,0,
95,2022-12-30 15:27:40+00:00,cookingphotos,italian sausage goat cheese porcini ravioli with white wine pea reduction butter girolle foodfriday foodblogger recipe foodphotography homecooke ,896,2248,1993,9,10,0,1,20,184,1,5,0,0,0,1,1,😋
96,2022-12-21 19:02:21+00:00,MrMake1tHappen,smash potato perfect side dish or appetizer ,129602,177687,63610,827,47,205,1,8,72,2,0,0,0,0,1,0,
97,2022-12-18 20:15:00+00:00,FoodNetwork,air fryer potato puff be go to go poof from your holiday appetizer table get the recipe complete with vodka dipping sauce ,5945557,97559,58562,81,13,6,1,27,209,7,0,0,0,1,3,2,💨🎥
98,2022-12-16 23:06:45+00:00,TampaBayTre,just tell I she do not think I could eat a family appetizer of chicken strip mozzarella stick potato wedge ,65265,67754,49938,10,67,10,1,24,157,5,0,0,3,1,1,0,
99,2022-10-21 09:10:02+00:00,amerix,avoid calcium supplementsthey be synthetic amp uselessmostly person swallow they do not need calcium they need vit d amp khowever the good source of calcium be sardines omena amp green veggiespasteurize milk be not a source of calcium foodfriday ,1168720,73802,2382,337,22,2,0,43,281,11,1,0,0,3,0,0,
100,2022-07-15 09:36:37+00:00,amerix,good source of calcium sardine omena broccoli kale cheese sesame seed sim simmilk be not a good source of calciumpasteurized milk be not a source of calcium yoghurt be not a source of calciumunlearnfoodfriday ,1168720,73802,2382,571,91,8,0,44,252,10,1,0,0,5,0,0,
101,2022-12-16 14:02:01+00:00,TylerFarms,the taste of the sugar rush stripey be sweet and fruity with hint of citrus but it finish with the heat of a mild habanero its delicious flavor and medium spice level make it a great pepper for salsa and hot sauce paradiseandalittlespice ,1016,2677,4207,8,2,1,1,44,270,18,1,0,0,0,1,0,
102,2022-11-05 19:22:50+00:00,0oddbear0,nsfw bokuaka bkak cw mild choke possessiveness degradationit be something they talk about before go out something that seem to spice up their already rather spicy sex life the rule be simple ,767,8521,10081,105,10,5,0,35,219,13,2,0,0,0,0,0,
103,2022-11-03 20:54:56+00:00,ANDREWTI,I have come to the shameful realization that my preferred spice level be non white mild ,21148,411,555750,3,3,0,0,16,90,6,0,0,0,1,0,0,
104,2022-12-24 18:00:31+00:00,andrewzimmern,roasted chestnut will make the delicious aroma you could imagine this be an easy recipe to add some festive to your kitchen today ,1259794,76067,1294,4,4,1,1,24,179,11,0,0,0,0,2,0,
105,2022-12-21 18:48:16+00:00,Guatemalacoffee,from the heart of the mayan rainforest cobans coffee have distinct fresh fruit note a well - balance body and a pleasant aromaraise your cup to a weekend full of fresh roasted and brew coffee guatemalancoffee ,7263,5972,9336,4,1,0,1,37,244,13,1,0,0,0,1,1,☕
